caso_id,resumen,empresa,mineral,comunidades,demanda_principal,tipo_normalizado,confianza,texto_ilegible,modelo,prompt_version,hash_entrada,fuente,fecha_generacion
2499,"Trabajadores del sector salud a nivel nacional mantienen medidas de protesta en varias regiones, demandando la Asignación Extraordinaria por Trabajo Asistencial (AETAS). Los Gobiernos Regionales y el Ministerio de Salud son actores principales en este conflicto. El 18 de agosto, trabajadores de Cajamarca realizaron un paro de 24 horas por el mismo motivo.",,,Ancash; Ica; La Libertad; Loreto; Piura; Cajamarca; San Marcos; Celendín; Cajabamba; San Pablo; Lima; Moquegua,Los trabajadores del sector salud demandan el pago de la Asignación Extraordinaria por Trabajo Asistencial (AETAS).,laboral,alta,0,gemini-2.5-flash,v1-2026-08-28,c7aa0f6f0e05e7a000d7891ff7c2e28bc3f1afa5eab372aa6fb43e9d34402b51,gemini,2026-08-28T04:52:45+00:00
3322,"Cultivadores de hoja de coca de los caseríos Río Negro y Huipoca, en el distrito de Padre Abad, reclaman el cese de las acciones de erradicación de sus cultivos. Estas acciones son realizadas por el Programa Especial de Control y Reducción de los Cultivos de Coca en el Alto Huallaga (CORAH) y la Policía Nacional del Perú. No se registraron acciones de diálogo durante el mes de octubre.",Proyecto Especial de Control y Reducción de los cultivos de Coca en el Alto Huallaga (CORAH),hoja de coca,Caseríos Río Negro; Caseríos Huipoca,Los cultivadores de hoja de coca reclaman el cese de las acciones de erradicación de sus cultivos.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,46162964048017beb97b3ae31b9a307e5a9dbaa8ffbd7d04fc99143059069f77,gemini,2026-08-28T04:52:46+00:00
3323,"Pobladores del distrito de Curimaná bloquearon la carretera de acceso en protesta por la virtual reelección del alcalde distrital, alegando que fue favorecido por electores golondrinos y acusándolo de corrupción. La intervención policial permitió la reapertura de la carretera. La Defensoría del Pueblo trasladó un oficio de la Organización Indígena Regional Atalaya a la ONPE y al JNE, informando sobre irregularidades en la elección municipal de la provincia de Atalaya.",,,Curimaná; Neshuya; Tahuania; Yurua,Los pobladores demandan la nulidad de las elecciones municipales por presuntas irregularidades y corrupción.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,34161f185e3612870f2356d8709d951433274fd67f2184fada5ebcd06ee92c6d,gemini,2026-08-28T04:52:47+00:00
4010,,,,,,otros,baja,1,gemini-2.5-flash,v1-2026-08-28,e3625405d69c8eea8f6b71bff5452fc67348fa4f04b2bbbd6464d498ff7a1201,gemini,2026-08-28T04:52:47+00:00
3471,"Las comunidades nativas beneficiarias de la Reserva Comunal Amarakaeri rechazan el ingreso de la empresa Hunt Oil Company (Lote 76) a sus territorios ancestrales. Argumentan que no se respetó su derecho a consulta y que la actividad pone en riesgo la Reserva, además de considerar inadecuado el monto de compensación ofrecido.",Hunt Oil Company (Lote 76),,Comunidades nativas alrededor de la Reserva Comunal Amarakaeri,Rechazan el ingreso de la empresa Hunt Oil Company a sus territorios ancestrales y solicitan que se respete su derecho de consulta y se ofrezca una compensación adecuada.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,64650b75680ee1a480bef5335e4c44cdd1e7177191b249c3b0710aaea50611c6,gemini,2026-08-28T04:52:48+00:00
52,"Rondas campesinas de Garzayacu y la Federación Provincial de Rondas Campesinas de Rodríguez de Mendoza acordaron tomar medidas contra la empresa forestal COPEFOR, a la que acusan de afectar sus recursos e incumplir compromisos. La empresa, por su parte, denuncia actividades de tala ilegal de madera y tráfico de tierras dentro de su concesión. En noviembre, el Presidente de Rondas Campesinas de la Federación Provincial de Rodríguez de Mendoza hizo un llamado a las bases para desalojar a la empresa COPEFOR.",COPEFOR,madera,Garzayacu; Pampa Hermosa; Getzemaní; Nuevo Mendoza; Las Palmeras; Los Ángeles; Soritor,Las rondas campesinas buscan desalojar a la empresa COPEFOR por afectar sus recursos naturales e incumplir compromisos.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,75f6bdb07b54edb62d91d1610c39540996c6a1a1a91df426eebf5a10582de167,gemini,2026-08-28T04:52:50+00:00
53,"Padres de familia y ex candidatos a la alcaldía del distrito de San Marcos denuncian presuntas irregularidades en la ejecución del proyecto de mejoramiento de la I. E. N° 86380. Afirman que la buena pro se otorgó a una empresa que no cumple los requisitos legales y que el proyecto estaría sobrevalorado. Por ello, solicitan una investigación al respecto.",,,Distrito de San Marcos,Piden que se investigue la presunta sobrevaloración y el otorgamiento irregular de la buena pro en el proyecto de mejoramiento de la I. E. N° 86380.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,8e0c141dd90279cbaf0daae60327593e868d642ba6fbf4be9bfdb90cc9073916,gemini,2026-08-28T04:52:48+00:00
3841,"Pobladores de los valles de los ríos Pativilca, Fortaleza y Santa expresan su preocupación por los trabajos de exploración minera de la empresa CENTAURO SAC en la cuenca de estos ríos, incluyendo las inmediaciones de la laguna de Conococha, lo que podría afectar sus actividades agropecuarias. Se produjo un paro de 24 horas con enfrentamientos y víctimas. Posteriormente, se realizó una reunión donde la Autoridad Nacional del Agua (ANA) se comprometió a gestionar un decreto supremo para la protección de la Laguna Conococha y a no otorgar autorizaciones de uso de agua a proyectos mineros o industriales en la zona.",CENTAURO SAC,minería,Comunidad Campesina Huambo; Pampas Chico; Catac; Cajacay; Comunidad Virgen del Rosario de Quillo; Comunidad de Huanchuy; Huanchuy; Quillo,Se oponen a los trabajos de exploración minera que podrían afectar sus actividades agropecuarias y buscan la protección de la Laguna de Conococha.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,654c4ffc86803b18dc586f7644b7ea52ad1bd0d11bb3dcb0f42613975f9f46fa,gemini,2026-08-28T04:52:49+00:00
3842,"En el distrito de Huata, provincia de Huaylas, se produjeron disturbios y la quema de actas electorales tras el proceso electoral, en rechazo a la virtual reelección del alcalde. La población tapió la puerta de la Municipalidad al día siguiente. El Jurado Electoral Especial de Huaylas declaró la nulidad del proceso electoral en la localidad.",,,Distrito de Huata,La población local rechazó la virtual reelección del alcalde y se produjeron disturbios que llevaron a la quema de actas electorales.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,eb8c9c0a895176486c12875baad4f175d560bfc2c62919e979fd396d05f45056,gemini,2026-08-28T04:52:49+00:00
371,"Autoridades locales y regionales, junto con organizaciones sociales de Moquegua, se oponen a la entrega de 8.2 MMC de agua del reservorio Pasto Grande a agricultores del Valle de Tambo en Arequipa. Argumentan que esta acción afectaría la agricultura del valle de Moquegua. Se evalúa la extensión de la entrega de agua o el cierre de las compuertas de la represa Pasto Grande debido a la escasez de lluvias.",Proyecto Especial Regional Pasto Grande (PERPG),agua,Distrito de Cocachacra; Provincia de Islay; Provincia de Mariscal Nieto,"Se oponen a la entrega de 8.2 MMC de agua del reservorio Pasto Grande a agricultores del Valle de Tambo, argumentando que afectaría la agricultura del valle de Moquegua.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,e778eb411353bf20784f274d31a595cfccd649fef79ba613613290e7dc6c87da,gemini,2026-08-28T04:52:50+00:00
621,"El conflicto socioambiental se origina por problemas generados por la actividad minera artesanal de la Asociación de Mineros Unificados del Campamento Minero de Luicho (ASMIL) en una zona concesionada a la Empresa Minera Santiago 03 SAC en el distrito de Pausa, provincia de Paucar del Sarasara, Ayacucho. Inicialmente hubo diálogo y trabajo técnico de campo para viabilizar el ingreso de la empresa, pero posteriormente la Empresa Minera Santiago 03 SAC dio por terminado el proceso de negociaciones por presunto incumplimiento de acuerdos. La Asociación de Mineros de Luicho (ASMIL) no está de acuerdo con la propuesta de formalización de la empresa, y la minera Santiago 03 SAC requerirá la ejecución de una sentencia de la Corte Suprema.",Empresa –Santiago 03– SAC,,Distrito de Pausa; Comunidad Campesina Pomacocha,La Asociación de Mineros Unificados del Campamento Minero de Luicho (ASMIL) se opone a la propuesta de formalización de la Empresa Minera Santiago 03 SAC.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,bbee10fcf69cf405f889e3e59985c51b63e84e5fbd90461a5eab61c433a47997,gemini,2026-08-28T04:52:49+00:00
823,Representantes de la Comunidad Campesina de Yanacona cuestionan la audiencia pública y licencia social con relación al proyecto Aeropuerto Internacional del Cusco – Chinchero. La comunidad envió una comunicación escrita a PROINVERSIÓN solicitando una fecha para dialogar en una asamblea comunal. Los pobladores de la comunidad Campesina de Yanacona remiten un oficio informando a PROINVERSION que la asamblea acordó que los decretos de urgencia 001-002 vulneran el ejercicio de sus derechos y los considera inconstitucionales.,PROINVERSION,,Comunidad Campesina de Yanacona; Distrito de Chinchero; Provincia de Urubamba,Cuestionan la audiencia pública y licencia social con relación al proyecto Aeropuerto Internacional del Cusco – Chinchero y solicitan un diálogo en el marco del respeto de la Constitución Política del Perú y el convenio 169 de la OIT.,gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,b3102d1cdb54da1bdd598cf7dbca7a6035fd7675c70dc6d8f2ad503d1924dc85,gemini,2026-08-28T04:52:51+00:00
971,"Organizaciones sociales de La Convención y frentes regionales de la Macroregión Sur demandan al Gobierno Nacional que se priorice el uso del gas de Camisea para el mercado interno. Además, piden la modificación del trazado de un ducto de transporte de gas natural para que éste quede fuera del santuario de Megantoni. PERÚPETRO presentó una propuesta al Consorcio Camisea para modificar la fórmula de regalías del lote 88.",Consorcio Camisea,gas natural,La Convención; Yanatile; Lares; Megantoni,Priorizar el uso del gas de Camisea para el mercado interno y modificar el trazado de un ducto de transporte de gas natural.,gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,1c4c68edb7a5d5b59021144a438afe07b8c5364d226201bfb806bd013834c8a0,gemini,2026-08-28T04:52:50+00:00
1147,La población de Huachocolpa y Lircay exige que la Compañía Minera Caudalosa asuma los pasivos ambientales y la contaminación que produce en el río Opamayo. La Oficina de Evaluación y Fiscalización Ambiental ha iniciado un procedimiento administrativo sancionador contra la Compañía Minera Caudalosa por el deslizamiento de relave sobre el río Huachocolpa. Se ha acordado establecer un sistema de abastecimiento de agua potable para parte de la población afectada.,Cía. Minera Caudalosa,,Comunidad Campesina de Secclla; Comunidad Campesina de Julcani; Huachocolpa; Lircay,La población exige que la Cía. Minera Caudalosa asuma los pasivos ambientales y la contaminación que produce en el río Opamayo.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,68d8db79432f8acd18157b072721d7288e2565adc92d7e407779a50986c345c6,gemini,2026-08-28T04:52:51+00:00
1548,"La Municipalidad Distrital de Morococha y organizaciones de la sociedad civil solicitan diálogo con la Empresa Minera Chinalco Perú SA para establecer las condiciones del traslado de la ciudad para el Proyecto Minero Toromocho. Se retoma el proceso de diálogo en noviembre de 2010 y se acuerda reiniciar la Mesa de Diálogo del Reasentamiento de Morococha en mayo de 2011. En julio, la Mesa de Concertación y Lucha contra la Pobreza de Junín informa que está pendiente la programación de una nueva reunión de coordinación para concretar la elección de representantes de la Sociedad Civil para la Mesa de Diálogo.",Empresa Minera Chinalco Perú SA,,Morococha,Solicitan diálogo para establecer las condiciones del traslado de la ciudad para el Proyecto Minero Toromocho.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,506a384953f983a8d15ef667a381493dd704e34a982483b14649771114c2307c,gemini,2026-08-28T04:52:55+00:00
1696,"Simpatizantes del Partido Fonavista del Perú tomaron los puentes de acceso a la provincia de Pataz, en La Libertad, en protesta por la resolución del JNE que otorgó la alcaldía provincial al Partido Alianza Para el Progreso. Los manifestantes reclamaron una rectificación de los resultados electorales, argumentando que perdieron por un margen muy estrecho de votos.",,,Provincia de Pataz,Rectificación de los resultados electorales de la alcaldía provincial de Pataz.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,0e6b7e055c262de58f95e14df8016ae128ab309c706c93ecb65eebf34ca6b786,gemini,2026-08-28T04:52:52+00:00
1697,Posesionarios de los predios “Patapón” y “San Martín B” se oponen a un desalojo judicial a favor de la empresa Agropucalá S.A.A. La diligencia judicial de desalojo fue suspendida por falta de garantías y efectivos policiales. La Defensoría del Pueblo hizo un llamado al diálogo para lograr un acuerdo y evitar hechos de violencia.,Agropucalá S.A.A,,Pítipo; Batán Grande,Los posesionarios se oponen al desalojo judicial de los predios “Patapón” y “San Martín B”.,otros,media,0,gemini-2.5-flash,v1-2026-08-28,080ddc48775cbee966c97a8ce46953d21b8ffc7d682650dc4b4cc2bdec09e69e,gemini,2026-08-28T04:52:51+00:00
1811,"En el distrito de Túcume, provincia de Lambayeque, se generó un conflicto electoral luego de que una turba quemara actas electorales tras el conteo de votos. El Jurado Nacional de Elecciones declaró la nulidad de las elecciones en el distrito. El alcalde en ejercicio se presentó nuevamente a la reelección en el proceso de Elecciones Municipales Complementarias.",,,Túcume,Nulidad de las elecciones y un nuevo proceso electoral municipal.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,ab3f34cfbfc18819ed35415f09bea49ebbcf2c2e9ba33ab7abbc10eb9e7b30d0,gemini,2026-08-28T04:52:53+00:00
1812,"La disputa entre el Grupo Wong y el Grupo Bustamante por la titularidad de la Empresa Agraria Azucarera Andahuasi afecta los derechos laborales de sus trabajadores. El conflicto se desarrolla en el distrito de Sayán, provincia de Huaura. No se registraron nuevos acontecimientos durante el mes cubierto.",Empresa Agraria Azucarera Andahuasi,,Distrito de Sayán,Los trabajadores de la empresa Andahuasi buscan la protección de sus derechos laborales afectados por la disputa de titularidad de la empresa.,laboral,alta,0,gemini-2.5-flash,v1-2026-08-28,fcb4aee5a0a908ea6c7419f8a543a4e32db8e5fc40b044f7c2d412086e61c422,gemini,2026-08-28T04:52:52+00:00
1813,"Trabajadores de la empresa RIPLEY S.A. Perú, representados por el Sindicato Único de Trabajadores de RIPLEY, se oponen a la alteración unilateral de sus contratos de trabajo. Ellos reclaman el incremento y la homologación de sus remuneraciones. El conflicto se desarrolla en el distrito de San Isidro, Lima Metropolitana.",RIPLEY S.A. Perú,,San Isidro,Los trabajadores se oponen a la alteración unilateral del contenido de sus contratos de trabajo y reclaman el incremento y la homologación de sus remuneraciones.,laboral,alta,0,gemini-2.5-flash,v1-2026-08-28,b512670f98d6a3c927e3a983f9fecc56af79456a6afbd6a55ee6ec8bcdefcb5e,gemini,2026-08-28T04:52:53+00:00
1814,"Un grupo de pobladores en el distrito de Cochamarca quemó actas electorales en rechazo a la presencia de presuntos ""electores golondrinos"" tras el conteo de votos. El actual alcalde postulaba a la reelección. El Jurado Nacional de Elecciones confirmó la resolución del JEE de Huaura que declaró infundado el recurso de apelación contra el Acta de Proclamación de Resultados de Cómputo, que declaró como lista ganadora al Partido Aprista Peruano.",,,Distrito de Cochamarca,"Los pobladores se oponen a la presencia de presuntos ""electores golondrinos"" y quemaron actas electorales.",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,bd353c36a1e01f5d85164ef143422ee0332f47986285dd1868d7e8dffe9e804b,gemini,2026-08-28T04:52:53+00:00
1815,"Pobladores del distrito de Chicla destruyeron actas electorales y agredieron al personal de la ODPE en rechazo a presuntos ""electores golondrinos"". El Jurado Electoral Especial de Huarochirí declaró nulas las actas de votación, lo que podría llevar a un nuevo proceso electoral municipal.",,,Chicla,"Los pobladores se oponen a la presencia de presuntos ""electores golondrinos"" y exigen la anulación de las actas electorales.",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,e1ac0ebcda0834ac5c5c00cb5fed4a0467312803444970d09fb90b82761cb922,gemini,2026-08-28T04:52:53+00:00
1816,"Se registra una disputa entre pobladores de los Asentamientos Humanos del Km. 39 de la Panamericana Norte y miembros del Ejército peruano. El conflicto se centra en un área de terreno ubicada en el distrito de Ancón, Lima Metropolitana. No se registraron acciones de diálogo durante el mes de noviembre.",,,Pobladores de los Asentamientos Humanos del Km. 39 de la Panamericana Norte; Asociación de vivienda Civil Militar Marcos Jara Schenone; AAHH del Proyecto Integral Municipal Panamericana Norte,Disputa por un área de terreno.,comunal,alta,0,gemini-2.5-flash,v1-2026-08-28,053cc41f1f7626e1d42caef47f1ce7a0a820e9a1d6b7e89fc94eb993482e00a7,gemini,2026-08-28T04:52:53+00:00
1817,"Comunidades Nativas de la Cuenca Baja del Río Tigre exigen al Gobierno Regional de Loreto y a las empresas petroleras la atención de necesidades sociales básicas y una indemnización. El Gobierno Regional ha mantenido reuniones multisectoriales para validar e implementar la propuesta de ""Plan de Desarrollo Integral de la Cuenca del Río Tigre"". Se ha conformado una Directiva para la implementación de dicho plan y se programó continuar con las reuniones en diciembre.",Pluspetrol; Talisman; Conocophilips,petróleo,Comunidades Nativas de la Cuenca Baja del Río Tigre; Distrito del Tigre,"Exigen la atención de necesidades sociales básicas en materia de salud, educación, servicios públicos domiciliarios, titulación de tierras, proyectos de desarrollo, asistencia alimentaria y una indemnización a las empresas petroleras.",gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,a62e2fddb0767b92f58e14b122bd462591e698674b0444a27d4364c40b0d26ad,gemini,2026-08-28T04:52:56+00:00
2500,"Los pobladores de la Comunidad Campesina de Quiulacocha no reconocen como válido un convenio con Volcán Cía. Minera SAA, suscrito de manera irregular por la Junta Directiva Comunal. La comunidad campesina de San Juan de Milpo considera que existe una demora en el cumplimiento de los acuerdos con la compañía minera Milpo. El presidente de la Comunidad Campesina de Quiulacocha informó que el convenio modificado con la empresa, suscrito en el mes de junio, no se está cumpliendo.",Volcán Cía. Minera SAA; Compañía minera Milpo,,Comunidad Campesina de Quiulacocha; Comunidad Campesina de San Juan de Milpo,Los pobladores de Quiulacocha no reconocen un convenio con Volcán Cía. Minera SAA y la comunidad de San Juan de Milpo reclama la demora en el cumplimiento de acuerdos con la compañía minera Milpo.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,04ad4f9641308f88651a7e3ef1fc3183093a74ad1dd322700a9a64a1c6e777c5,gemini,2026-08-28T04:52:54+00:00
2813,Pobladores de Chaupimarca y Yanacancha se oponen a la ampliación del tajo abierto de explotación minera de Volcan Cía. Minera S.A. Se inició un proceso de reubicación de la ciudad de Cerro de Pasco. Se realizaron reuniones de la Comisión Interinstitucional para abordar la problemática ambiental en Pasco.,Volcan Cía. Minera S.A.,,Chaupimarca; Yanacancha; Cerro de Pasco,Los pobladores se oponen a la ampliación del tajo abierto de explotación minera.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,2ff1f1bd1d133ed53c305345a98a97b64f9d97c446e843f4fda0ffe0cd77f646,gemini,2026-08-28T04:52:56+00:00
3164,"Pobladores del distrito de Sina, provincia de San Antonio de Putina, protestan por supuestas irregularidades en la ejecución de obras de inversión pública. Piden la presencia de la Contraloría de la República y la intervención del Ministerio Público. Anunciaron una marcha de sacrificio a la ciudad de Puno y un plantón en el frontis de la Contraloría General de la República.",,,Sina,Piden la investigación de supuestas irregularidades en la ejecución de obras de inversión pública.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,a2d353dffe309562cadbf9ad512cd335d9830417b95e80b2e56fd95835ca60c2,gemini,2026-08-28T04:52:57+00:00
3165,"Estudiantes universitarios de la Universidad Nacional de San Martín tomaron el local central de la universidad en Tarapoto, cuestionando la gestión de las autoridades universitarias y rechazando la reelección de algunas de ellas, a quienes acusan de supuestos actos de corrupción. Los estudiantes fueron desalojados por la policía, resultando en la detención de 17 estudiantes y dos policías heridos. Posteriormente, se realizaron marchas de apoyo y de cuestionamiento a la gestión universitaria.",,,Tarapoto,"Los estudiantes universitarios cuestionan la gestión de las autoridades de la universidad y rechazan la reelección de algunas de ellas, acusadas de supuestos actos de corrupción.",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,622c1ad778c7fec6083c5df83d0662e4c49d8798a9f0a70b15667ecf78b6bfc9,gemini,2026-08-28T04:52:56+00:00
3396,"La Comunidad Campesina de Ticaco se opone al desarrollo de actividades mineras de la Empresa Minera SRML Norteamericana XXI en la Comunidad Campesina de Ticaco, Distrito Ticaco, Provincia Tarata. La comunidad considera que la minería es incompatible con la actividad agraria y que genera riesgo de afectación a la salud y calidad de las aguas. El Director Regional de Energía y Minas de Tacna solicitó a la comunidad precisar la información de su oposición al Petitorio Minero Rosario XXII, pero la comunidad no ha regularizado la observación.",Empresa Minera SRML Norteamericana XXI,,Comunidad Campesina de Ticaco; Distrito Ticaco; Provincia Tarata,La Comunidad Campesina de Ticaco se opone al desarrollo de actividades mineras por ser incompatible con la actividad agraria y generar riesgo de afectación a la salud y calidad de las aguas.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,dfa6238ccf1612ba40c8b6388716e9659a1129666da22f1ded6ddebefc8b4958,gemini,2026-08-28T04:52:58+00:00
3414,Pobladores del distrito de Curimaná bloquearon la carretera de acceso a este distrito en protesta por la virtual reelección del alcalde distrital. Los manifestantes alegaron que el alcalde fue favorecido por electores golondrinos y lo acusaron de corrupción. No se registraron nuevos acontecimientos.,,,Curimaná,"Pobladores protestan por la reelección del alcalde distrital, alegando fraude electoral y corrupción.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,b224564e6cd6db9d72c83bddcf3a8aedbe847daa914fddd0a57cdec8b7755b18,gemini,2026-08-28T04:52:56+00:00
3472,"Manifestantes en la provincia de Atalaya rodearon la sede de la ODPE y lanzaron piedras, reclamando un presunto fraude electoral. La población impidió la salida del personal de la ODPE y mantuvo tomado el local de la Municipalidad Provincial. El Jurado Nacional de Elecciones declaró infundado el recurso de apelación y confirmó el rechazo del pedido de nulidad del proceso electoral.",,,Provincia de Atalaya,Los manifestantes reclamaban un presunto fraude electoral y pedían la nulidad del proceso electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,18b2fc91f8848847ff89c96e15c8a7c477a151a473c412c27b342ea08b89e42b,gemini,2026-08-28T04:52:57+00:00
4011,,,,,,otros,baja,1,gemini-2.5-flash,v1-2026-08-28,831a6353eb940c5cdef508ee91d50f8969780796efb54194a238348e452e2a38,gemini,2026-08-28T04:52:57+00:00
3473,,,,,,otros,baja,1,gemini-2.5-flash,v1-2026-08-28,b5fca2e4793a709f08e0036b40e66ed0ea71ea09895ef948be5fb821a5537f97,gemini,2026-08-28T04:52:58+00:00
3324,"La ronda campesina de Garzayacu y la Federación Provincial de Rondas Campesinas de Rodríguez de Mendoza acordaron tomar medidas contra la empresa forestal COPEFOR, a la que acusan de afectar sus recursos e incumplir compromisos. La empresa, por su parte, denuncia actividades de tala ilegal de madera y tráfico de tierras. Los representantes de la empresa y la ronda campesina firmaron un acta comprometiéndose a retirar la maquinaria, lo cual se realizó el mismo día.",COPEFOR,madera,Garzayacu; Pampa Hermosa; Getzemaní; Nuevo Mendoza; las Palmeras; los Ángeles,"Las rondas campesinas exigen que la empresa forestal COPEFOR cumpla sus compromisos y no afecte sus recursos, mientras que la empresa denuncia tala ilegal y tráfico de tierras.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,b60321e7326e8dedb1eba38605dfd1a2322e5760322f90dff151f6950e60fbb1,gemini,2026-08-28T04:52:57+00:00
372,"La población del distrito de Quequeña rechaza al alcalde electo, José Palomino Aguilar, acusándolo de ser promotor de invasiones y de no tener domicilio real en la localidad. Los pobladores demandan que el Ministerio Público se pronuncie sobre las denuncias de tráfico de tierras, usurpación y falsificación de documentos contra el alcalde. El 4 de enero de 2011, un sector de la población impidió violentamente que el alcalde juramentara, y posteriormente se acordó una tregua hasta el 10 de enero para una asamblea popular.",,,Quequeña,"La población demanda que el Ministerio Público se pronuncie sobre las denuncias de tráfico de tierras, usurpación y falsificación de documentos contra el alcalde electo.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,59e322d5aa272cc73e22c67831698fedeaed614a72f31f4b5cb4fb59a3fdda9d,gemini,2026-08-28T04:53:00+00:00
622,"La Comunidad Campesina de Michiquillay solicita la remediación e indemnización por pasivos mineros, producto de actividades de exploración minera. También demandan la suscripción de un acuerdo que recoja compromisos anteriores y la ejecución del Fondo Social. La Empresa Minera Anglo-Americana Michiquillay informó que la Asamblea de la Comunidad Campesina Michiquillay suscribió un acuerdo social con la Empresa.",Activos Mineros SA; Empresa Minera Anglo-Americana Michiquillay,,Comunidad Campesina de Michiquillay; La Encañada,"Solicitan la remediación e indemnización por pasivos mineros, la suscripción de un acuerdo que recoja compromisos anteriores y la ejecución del Fondo Social.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,4ab712aad8cf69e0df21a5a090491ef1f6807896aa4f23a45136beac4597ed75,gemini,2026-08-28T04:52:57+00:00
623,"Pobladores del caserío de Vista Alegre se oponen a la expansión minera y exigen la remediación de pasivos ambientales en la provincia de Hualgayoc. El diálogo fue suspendido, pero la Oficina General de Gestión Social del Ministerio de Energía y Minas busca retomarlo con el nuevo alcalde provincial. Se publicó una Ordenanza Regional para la Zonificación Ecológica y Económica de Cajamarca.",Empresa Minera Consolidada de Hualgayoc,,Caserío Vista Alegre Bajo; Caserío Vista Alegre Alto; Hualgayoc,Los pobladores se oponen a la expansión minera y demandan la remediación inmediata de pasivos ambientales.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,0a9ff52857ec5330ad2d022399c5b637345069db62c443e0cf6520bd63eec136,gemini,2026-08-28T04:53:00+00:00
624,"La asociación de extrabajadores de la Compañía Minera Colquirrumi exige el reconocimiento de la propiedad de un terreno en La Lechería, donde se ubica una zona de remediación de pasivos ambientales. El conflicto se desarrolla en el distrito de Bambamarca, provincia de Hualgayoc. No se registraron nuevos acontecimientos durante el mes.",Compañía Minera Colquirrumi SA,,Bambamarca,La asociación de ex trabajadores de Cía. Minera Colquirrumi exige que se reconozca la propiedad del terreno ubicado en La Lechería.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,8f6a895e3668855d6f7b53238f682e91f5076831af3a05461e108e67adacc716,gemini,2026-08-28T04:52:58+00:00
625,La población de Chuquibamba y Condebamba se opone a la explotación minero-informal en el cerro Algamarca y sus alrededores. Argumentan que esta actividad está causando un impacto ambiental negativo en la zona. No se registraron nuevos acontecimientos durante el mes cubierto.,Minera Sullidén Shahuindo,,CP Chuquibamba; Valle de Condebamba,Se oponen a la explotación minero-informal en el cerro Algamarca y alrededores por el impacto ambiental que viene ocasionando.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,59cf319bcfcc405525b70898feaa2dcebecf731d057279a5d0d29ef92383b106,gemini,2026-08-28T04:52:58+00:00
626,"La población del distrito de Hualgayoc, provincia de Hualgayoc, expresa temor por la contaminación ambiental del río Mangasbamba y desacuerdo con el uso del aporte económico voluntario de la empresa minera Gold Fields-La Cima S.A. Además, la población demanda proyectos de desarrollo sostenible para la zona. Se realizaron reuniones para informar sobre el avance del proyecto de electrificación y para tratar los reclamos por el alto costo del servicio de luz.",Gold Fields-La Cima S.A; ELECTRONORTE SA,,Hualgayoc; Moran; Coimolache,"La población teme la contaminación ambiental del río Mangasbamba, está en desacuerdo con el uso del aporte económico de la empresa minera y demanda proyectos de desarrollo sostenible.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,aaecad16b733fdf816903c385635f0b950f49fcc19e2171dc3aab9aa368459a2,gemini,2026-08-28T04:53:01+00:00
627,"Los pobladores del distrito de Pulán se oponen al proyecto minero La Zanja. Temen la contaminación ambiental que podría generar el proyecto, ya que se encuentra en una cabecera de cuenca. No se registraron acciones de diálogo durante el mes.",Minera la Zanja,,Pulán,Los pobladores se oponen al proyecto minero La Zanja por temor a la contaminación ambiental.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,bbf2439ee4cc3bcfce251debdedb822f895ebd8a76a62c2f31705df45145040f,gemini,2026-08-28T04:53:01+00:00
